VEHICLE_KEY,DRIVER_KEY,COLLISION_INDEX,VEHICLE_REFERENCE,ENGINE_CAPACITY_CC,AGE_OF_VEHICLE,VEHICLE_COUNT
33,46,2024311523537,1,1198,9,1
31,95,2024010534003,3,1198,9,1
29,17,2024010550654,2,1461,8,1
26,55,2024501478954,1,1198,8,1
32,14,2024520403259,1,1461,6,1
33,17,2024141465554,1,1198,9,1
26,27,2024111448829,1,1198,7,1
34,14,2024421518906,2,1461,8,1
29,64,2024302400529,2,1198,9,1
34,14,2024010498288,2,1198,8,1
26,14,2024010504710,2,1198,8,1
34,49,2024501505969,2,1461,9,1
33,52,2024052400320,1,1198,6,1
33,13,2024351541885,1,1198,6,1
29,52,2024010523045,1,1198,8,1
29,61,2024201529470,1,1461,8,1
192,50,2024061475927,1,1198,6,1
32,40,2024421424215,2,1198,9,1
27,47,2024041462401,1,1461,7,1
168,55,2024221529067,2,1896,18,1
209,95,2024010524796,2,1584,43,1
33,52,2024010518669,2,1380,13,1
89,67,2024461459199,2,1968,13,1
33,64,2024440543417,2,1380,13,1
29,14,2024371454277,2,1390,19,1
34,49,2024991525134,2,1380,13,1
29,49,2024311419956,1,1595,17,1
29,55,2024421505252,1,1390,17,1
27,30,2024440141659,1,1400,19,1
26,55,2024010520739,1,1390,11,1
34,52,2024991420824,3,1968,5,1
29,11,2024131420137,1,999,6,1
30,55,202417L405924,1,1498,2,1
33,20,2024201511783,1,1498,4,1
34,23,2024471448355,1,1498,2,1
33,17,2024061525130,1,1498,1,1
32,52,202454F245824,2,999,0,1
33,46,2024041475559,1,1598,5,1
33,67,2024421484551,1,999,2,1
32,18,2024461452762,2,1498,0,1
27,67,2024211511355,1,1498,0,1
32,10,2024440295792,3,1498,6,1
26,13,2024411435554,1,1498,1,1
33,30,2024991437335,1,1498,0,1
34,14,2024101531393,2,999,3,1
33,46,2024411452862,1,1498,1,1
27,61,2024101453468,1,1498,1,1
34,14,2024201397552,2,1498,1,1
34,46,2024471483860,1,999,6,1
32,44,2024010538168,2,999,0,1
29,20,2024010498815,1,999,3,1
34,46,2024361454673,2,1498,3,1
30,44,2024531479141,2,1968,2,1
29,48,2024010542814,1,1498,3,1
31,95,2024332400174,2,1498,1,1
26,55,2024471526868,1,999,4,1
34,45,2024010523956,1,1498,5,1
32,61,2024451447339,2,1498,4,1
33,23,2024991522137,1,1598,5,1
29,27,2024302400645,2,1498,1,1
31,95,2024031403690,2,999,5,1
32,14,2024070488604,2,1968,6,1
35,27,2024991448036,1,1498,3,1
29,55,2024461412178,1,1498,2,1
29,14,2024332401147,1,999,3,1
28,9,2024302401363,2,999,6,1
29,55,2024201419810,2,999,1,1
32,16,2024041531172,2,999,6,1
29,12,2024351411884,1,999,6,1
29,27,2024430492147,2,1498,2,1
32,17,2024991482310,2,999,1,1
32,17,2024122500065,3,1498,3,1
32,14,2024141509540,1,1598,4,1
34,17,2024070719936,2,1498,3,1
31,95,2024131417421,3,999,3,1
29,55,2024430081794,1,1984,4,1
34,14,2024622400454,3,999,1,1
33,20,2024440128450,2,1498,1,1
33,59,2024371411234,1,1498,5,1
28,11,2024991402330,1,999,6,1
34,67,2024010525952,2,1498,2,1
33,14,2024201516496,1,1498,5,1
30,14,2024061475230,1,1498,4,1
32,23,2024522500342,2,1498,1,1
29,95,2024061504843,2,999,4,1
29,30,2024101535395,1,999,3,1
34,46,2024010510038,2,1498,2,1
26,20,2024631523925,2,1498,0,1
31,95,2024010521216,3,1498,2,1
29,43,2024201410866,1,1498,2,1
33,23,2024311498213,1,999,0,1
34,17,2024052400089,2,1498,2,1
26,52,2024461449202,3,1498,3,1
32,17,2024471440472,1,1498,1,1
32,20,2024010512197,1,1498,1,1
32,14,2024201470257,3,999,4,1
34,14,2024461510687,2,999,2,1
32,20,2024361443763,2,1498,2,1
33,43,2024010497482,1,1498,3,1
34,59,2024201558233,2,1498,0,1
29,18,2024622400853,1,1498,5,1
32,14,2024221419499,2,1498,2,1
29,14,2024131534200,1,1498,2,1
34,46,2024430629215,2,999,2,1
27,52,2024010508361,1,1498,7,1
26,46,2024010528717,1,1598,6,1
26,40,2024451478519,1,1984,4,1
34,14,2024061522346,1,999,4,1
31,95,2024991432832,2,1968,5,1
29,20,2024010526948,1,999,3,1
30,95,2024332401196,2,1498,3,1
29,27,2024430425844,1,1498,1,1
31,95,2024332400388,2,1598,6,1
29,33,2024440459204,1,1498,0,1
29,54,2024221474207,1,1498,3,1
27,48,2024010541124,1,1498,3,1
33,23,2024421527369,1,1984,4,1
32,13,2024131513151,4,1498,1,1
32,46,2024361480928,2,999,5,1
29,95,2024010526469,3,1968,5,1
33,59,2024231501206,1,1498,0,1
28,43,2024201434436,2,1498,4,1
31,52,2024221471529,2,999,6,1
33,30,2024371490513,1,1498,2,1
31,33,2024061460048,2,1498,4,1
29,46,2024010511402,1,1984,3,1
31,95,2024461504253,3,1498,4,1
31,95,2024010516487,2,1498,2,1
29,52,2024531484482,1,999,5,1
32,14,2024221428674,1,1498,3,1
29,46,2024221499023,1,1968,5,1
34,17,2024501455246,1,1498,6,1
25,23,2024071050687,1,1498,1,1
31,52,2024552400859,2,1498,6,1
32,17,2024010520111,1,1498,1,1
25,42,2024010551154,1,1498,6,1
31,46,2024141532002,1,999,0,1
32,61,2024351519425,2,1498,3,1
31,95,2024010535819,3,1498,0,1
29,17,2024010526134,2,1498,5,1
29,52,2024201459421,2,1498,5,1
26,95,2024010541190,2,1498,0,1
29,23,2024141440969,2,1984,2,1
32,52,2024501462814,1,1968,3,1
30,49,2024221404192,1,999,4,1
35,49,2024010531881,2,1984,1,1
32,12,2024320732638,3,1498,0,1
31,55,2024231525010,2,1498,3,1
32,27,2024231492310,3,1498,2,1
28,33,2024302401363,1,1498,4,1
29,19,2024991437671,1,1498,3,1
29,43,2024052400345,1,999,6,1
33,17,2024010535855,2,1498,1,1
29,46,2024440291217,2,1968,10,1
32,46,2024411425669,2,1781,21,1
29,14,2024340NN1432,1,1968,10,1
34,55,2024451414170,4,3000,14,1
207,53,2024471423260,1,1248,9,1
204,46,2024461439431,2,1248,10,1
66,48,2024401435007,2,-1,-1,1
213,18,2024201408119,2,1248,10,1
29,52,2024440266283,1,1399,15,1
27,95,2024061414508,1,1360,14,1
34,61,2024520402461,1,1399,14,1
210,18,2024161454417,3,1248,8,1
210,47,2024471420733,1,1248,11,1
31,33,2024201472668,3,998,10,1
31,95,2024421484852,2,1560,11,1
26,33,2024161501913,2,998,9,1
34,20,2024430199374,2,1596,12,1
26,20,2024351447726,1,1596,11,1
29,14,2024421468583,1,1388,10,1
29,30,2024161462219,2,1388,11,1
33,55,2024101432893,2,998,8,1
29,23,2024111426388,1,1388,9,1
35,61,2024131398211,2,1560,10,1
32,11,2024010519632,2,1596,10,1
31,95,2024471496846,2,1596,12,1
29,61,2024430162304,1,1596,9,1
29,27,2024991473957,1,1388,10,1
26,17,2024111453763,2,1499,9,1
29,52,2024141445747,1,1596,11,1
26,64,2024552400088,1,998,9,1
33,23,2024231533912,1,1596,9,1
33,17,2024221523411,1,998,10,1
31,95,2024461419299,2,1596,9,1
31,11,2024461513146,2,1596,10,1
31,95,2024161458605,3,1499,11,1
32,48,2024010499209,2,1596,9,1
27,49,2024471404894,2,1596,9,1
34,61,2024430611375,2,1560,10,1
33,52,2024010487637,1,1596,9,1
34,46,2024440387961,1,1596,11,1
32,22,2024010515022,1,1596,8,1
31,95,2024010536903,3,1596,9,1
34,61,2024311492749,2,1596,10,1
26,16,2024010514828,1,1596,10,1
26,19,2024991490855,1,1388,9,1
27,95,2024010530238,1,998,11,1
34,55,2024111406755,2,1560,11,1
29,27,2024440368992,1,998,10,1
35,64,2024991415849,1,1596,10,1
32,64,2024501432974,1,998,11,1
27,23,2024010515517,1,998,11,1
32,27,2024631466649,2,998,10,1
26,55,2024440249538,2,1596,11,1
33,22,2024471496464,1,998,8,1
32,27,2024440133394,1,998,7,1
32,26,2024201399340,4,1388,10,1
32,17,202460Q052439,1,1596,9,1
29,14,2024141419707,1,1596,11,1
32,27,2024141472382,1,1596,11,1
35,20,2024430603133,2,1596,12,1
27,30,2024211518882,1,1388,9,1
33,30,2024471480655,2,1388,9,1
29,64,2024411412259,1,1596,10,1
32,55,2024371434899,1,1596,9,1
29,27,2024070355960,1,1596,8,1
27,64,2024421402356,1,1596,10,1
29,30,2024131515910,1,998,8,1
32,20,202417L110624,1,1560,11,1
32,46,2024211509658,2,1499,10,1
29,30,2024440013910,1,1596,8,1
31,20,2024461490689,2,1596,10,1
35,14,2024401517774,1,1596,9,1
35,20,2024061491639,2,998,10,1
34,17,2024201517680,2,1388,11,1
137,52,2024122400552,1,1084,2,1
139,52,2024501504590,1,1084,2,1
120,45,2024351403952,1,1084,3,1
26,50,2024131397617,2,1580,7,1
29,53,2024010550596,1,1580,6,1
196,53,2024101509972,1,1580,6,1
32,52,2024451466155,1,-1,6,1
26,55,2024010517313,1,1580,3,1
29,44,2024131521433,1,1580,5,1
26,95,2024311443300,2,1580,6,1
29,41,2024010522067,1,1580,3,1
192,41,2024302400563,1,1580,7,1
29,48,2024141429501,1,-1,2,1
198,67,2024061483512,2,1580,6,1
196,47,2024052400937,1,1580,3,1
34,49,2024201506909,1,1580,6,1
33,47,2024131470376,2,1580,3,1
196,47,2024201495502,1,1580,5,1
29,64,2024221521993,1,1580,6,1
33,14,2024131445749,1,-1,2,1
29,19,2024471445494,2,-1,1,1
32,51,2024430517646,3,-1,0,1
35,13,2024411510768,3,-1,2,1
32,49,2024531524342,2,1580,5,1
27,95,202417S103524,1,1580,7,1
189,95,2024052400527,1,1580,6,1
188,53,2024991436513,1,1580,4,1
31,95,2024101461350,2,1580,6,1
27,87,2024010503797,1,-1,1,1
32,40,2024010495404,2,1580,7,1
34,44,2024141498122,1,1580,6,1
34,17,2024501402672,2,1580,2,1
196,44,2024543627824,1,1580,5,1
33,44,2024302401164,1,1580,6,1
31,95,2024010518637,3,1580,7,1
196,47,2024201440245,1,1580,6,1
29,50,2024471411219,2,1580,3,1
32,17,2024430255681,1,1580,6,1
29,60,2024411520033,2,1580,4,1
195,50,2024461515608,2,1580,7,1
34,52,2024010509720,2,-1,4,1
196,50,2024010505205,2,1580,6,1
34,47,2024131518057,2,-1,2,1
35,30,2024101455722,3,1580,4,1
192,46,2024552401517,2,1580,3,1
33,17,2024451460595,1,-1,1,1
34,22,2024421484503,2,-1,7,1
29,64,2024010533082,2,1580,4,1
29,52,2024010535542,1,1580,3,1
32,47,2024131505397,1,1580,6,1
29,47,2024161495012,1,1580,5,1
32,47,2024010501307,1,1580,6,1
34,41,2024010511972,1,1580,6,1
27,95,2024131460873,1,1580,7,1
196,50,2024332400766,1,1580,5,1
32,44,2024141553345,1,1580,5,1
34,52,2024471463185,2,1580,2,1
29,50,2024471433997,1,1580,4,1
33,50,2024010535488,1,1580,4,1
33,20,2024231501478,1,-1,0,1
29,53,2024131533039,1,1580,5,1
29,47,2024131527255,1,1580,6,1
33,50,2024010526759,1,1580,3,1
32,52,2024010550659,2,-1,1,1
29,46,2024061495141,1,1580,5,1
34,50,2024421447011,2,1580,5,1
31,95,2024061487419,2,1580,5,1
29,46,2024101406595,1,1580,7,1
194,44,2024052400413,2,1580,6,1
34,46,2024061461756,1,1580,5,1
196,47,2024010510535,1,1580,7,1
34,47,2024010518561,1,1580,7,1
35,17,2024201531082,2,-1,2,1
192,47,2024052402645,1,1580,6,1
32,46,2024052402427,2,1580,7,1
29,46,2024201504685,1,1580,7,1
194,53,2024501522433,2,1580,2,1
27,43,2024211448669,1,1580,4,1
189,50,2024061485265,1,1580,3,1
29,61,2024522402967,1,-1,0,1
29,52,2024201394744,2,1580,3,1
34,48,2024451471879,2,-1,1,1
192,47,2024010518796,2,1580,4,1
33,95,2024061534700,2,1580,5,1
34,16,2024311456615,1,-1,0,1
29,20,2024320275803,2,-1,1,1
31,49,2024141512807,1,1580,3,1
29,49,2024010508704,1,-1,4,1
29,44,2024061427062,2,1580,6,1
29,49,2024041519773,1,1580,5,1
25,95,2024061464908,2,1580,5,1
33,52,2024361470704,1,1580,6,1
196,47,2024070795804,1,1580,3,1
34,44,2024010518223,4,1580,4,1
32,43,2024520402345,2,1580,7,1
25,49,2024131529404,1,1580,3,1
29,49,2024131417490,2,1580,5,1
29,43,2024471449159,1,1580,5,1
32,23,2024010540408,1,-1,3,1
34,52,2024101397339,2,-1,3,1
32,52,2024010501660,1,1580,6,1
33,55,2024070190434,1,-1,2,1
197,53,2024010503009,3,1580,3,1
29,16,2024430035883,1,1580,7,1
25,48,2024010541300,1,-1,3,1
192,50,2024052400363,1,1580,4,1
33,87,2024201524788,1,-1,1,1
32,47,2024041485149,2,1580,6,1
29,17,2024131410439,1,1580,3,1
34,65,2024211410936,1,1580,5,1
196,75,2024010506395,2,1580,5,1
30,95,2024010523416,1,1580,7,1
190,93,2024522402930,1,1580,4,1
31,95,2024010507428,3,1580,5,1
25,49,2024010507106,2,1580,4,1
197,50,2024131401770,3,1580,5,1
29,50,2024041510534,1,1580,5,1
29,30,2024231531772,1,-1,1,1
195,59,2024131452544,1,1580,7,1
32,52,2024010530606,1,-1,2,1
33,50,2024010531342,1,1580,5,1
29,67,2024340WN3942,1,1580,5,1
33,52,2024302401513,1,1580,3,1
190,52,2024010499443,1,1580,5,1
33,49,2024070750971,1,-1,3,1
195,15,2024061528264,1,1580,5,1
29,43,2024010501875,2,1580,6,1
196,50,2024061536502,1,1580,2,1
29,47,2024481437320,2,1580,6,1
195,50,2024211490545,3,1580,3,1
29,46,2024061447803,1,1580,6,1
33,45,2024122401221,2,1580,3,1
196,59,2024061440946,1,1580,5,1
25,64,2024440480779,1,-1,2,1
29,47,2024131441130,1,1580,2,1
190,15,2024052400662,2,1580,2,1
197,47,2024430464964,1,1580,3,1
194,95,2024010549676,2,1580,5,1
31,47,2024052400160,2,1580,5,1
31,95,2024041411657,3,-1,2,1
31,95,2024010524020,3,1580,5,1
34,50,2024421471066,2,1580,6,1
32,50,2024451529913,1,1580,4,1
196,46,2024991445229,1,1580,4,1
29,50,2024010547016,1,1580,7,1
29,14,2024320449877,2,-1,3,1
33,59,2024041488368,1,1580,6,1
29,12,2024471463192,1,1580,5,1
29,49,2024010519317,1,1580,6,1
27,16,2024101424157,2,-1,2,1
29,61,2024010509639,1,1580,2,1
26,47,2024461514074,1,1580,4,1
34,48,2024332400262,1,1580,6,1
33,46,2024041456899,2,1580,4,1
33,46,2024010535467,1,1580,8,1
25,67,2024141482641,2,1580,5,1
29,52,2024471465563,1,1580,3,1
32,47,2024141525985,1,1580,5,1
34,55,2024461497102,2,1580,1,1
32,52,2024131431133,2,1580,4,1
26,27,2024991442717,1,1580,2,1
188,48,2024052402626,1,-1,3,1
31,95,2024010517413,1,1580,7,1
29,59,2024041435661,2,1580,6,1
25,52,2024201472776,1,1580,6,1
32,45,2024302401112,1,-1,4,1
196,44,2024351471520,1,1580,3,1
34,46,2024421525953,2,1580,5,1
29,49,2024111528063,1,-1,1,1
29,47,2024131448208,1,1580,6,1
196,50,2024052401039,1,1580,5,1
33,44,2024522403246,1,1580,3,1
32,44,2024010526280,2,1580,4,1
33,44,2024010545140,1,1580,5,1
25,47,2024991522314,1,1580,4,1
34,53,2024411497793,1,-1,4,1
188,52,2024311411785,1,1580,7,1
192,53,2024991411188,2,1580,5,1
192,46,2024101433520,3,1580,5,1
32,26,2024141442266,1,-1,5,1
29,50,2024131465988,1,1580,2,1
29,49,2024552400353,1,2199,12,1
32,64,2024201405305,1,2199,6,1
32,13,2024211529366,1,2199,9,1
29,52,2024010512028,1,2199,6,1
32,44,2024010538778,4,1598,1,1
31,95,2024320041511,2,2199,13,1
34,23,2024361456047,3,2199,7,1
35,51,2024430251965,4,2199,9,1
32,46,2024010545761,3,1598,1,1
32,55,2024061554715,1,1598,0,1
26,14,2024471408627,1,2199,8,1
34,52,2024522401295,2,2199,13,1
33,46,2024221490544,1,1991,20,1
32,95,2024440523255,2,2199,9,1
34,52,2024201414954,2,1598,2,1
29,17,2024221531863,1,2199,6,1
32,64,2024070424107,1,2199,14,1
31,95,2024302400558,1,2199,12,1
32,55,2024302400213,1,1991,19,1
30,33,2024052402281,1,2199,8,1
33,46,2024471407365,1,2199,8,1
29,17,2024440313612,1,2199,13,1
35,14,2024161434416,2,2199,11,1
33,55,2024131471375,2,2199,3,1
33,22,2024440014821,1,2199,13,1
34,17,2024371477209,2,2199,10,1
31,95,2024311435407,1,1991,19,1
32,55,2024546866424,1,1598,0,1
34,64,2024361491067,2,2199,7,1
31,95,2024052401684,2,2188,17,1
29,64,2024311470754,1,1991,21,1
27,95,2024010519038,1,2656,16,1
31,17,2024031501227,2,2199,8,1
31,95,2024311431273,2,2199,9,1
29,23,2024041417340,1,2967,19,1
26,53,2024070971270,1,2496,20,1
31,64,2024501465071,1,2967,17,1
29,61,2024122400201,2,2720,19,1
33,10,2024421404422,2,2967,21,1
33,55,2024311512961,1,2967,24,1
25,55,2024520001366,1,4196,20,1
30,8,2024610004224,1,1398,14,1
29,17,2024461507535,1,1598,14,1
34,8,2024522401170,1,1360,14,1
35,55,2024201512143,2,1360,17,1
31,95,2024010507622,3,1598,16,1
34,20,2024201471006,2,1360,14,1
26,23,2024302400549,1,1360,15,1
31,95,2024332401120,2,1560,13,1
32,20,2024471421201,1,1398,17,1
32,14,2024311462520,1,1397,16,1
29,17,2024440358042,1,1598,17,1
28,10,2024141443761,1,1360,15,1
32,20,2024430202238,1,1598,13,1
25,64,2024010539908,1,1397,16,1
27,49,2024552401419,1,1598,17,1
26,17,2024302400065,1,1360,17,1
34,20,2024501456778,2,1360,14,1
33,40,2024201407047,2,1397,13,1
26,11,2024471436224,1,1598,14,1
26,46,2024320106880,1,1360,16,1
29,20,2024010564717,1,1360,14,1
30,55,2024520401680,2,1398,13,1
31,95,2024131431742,2,1397,16,1
27,49,2024552400695,1,1397,16,1
34,55,2024201475482,2,1560,14,1
35,40,2024131486568,1,1398,17,1
29,27,2024461409982,2,1360,14,1
25,18,2024010544567,1,1397,13,1
29,42,2024440342952,2,1360,15,1
34,64,2024471416775,1,1398,15,1
29,20,2024071062619,1,1598,16,1
29,51,2024440235174,2,1398,17,1
31,43,2024141426816,4,1398,15,1
29,14,2024041470915,1,1560,16,1
35,13,2024221484412,2,1360,15,1
31,52,2024070861582,2,1397,14,1
29,61,2024311471041,1,1598,17,1
31,42,2024201480740,3,1560,14,1
34,52,2024340WN4772,3,1360,17,1
29,64,2024221489594,2,1560,15,1
27,59,2024231395745,1,1560,17,1
31,95,2024421415595,2,1360,14,1
33,91,2024231437704,1,1397,15,1
32,14,2024320191573,2,1398,14,1
33,52,2024131550816,1,1397,15,1
29,46,2024010551295,1,1598,16,1
32,17,2024501451093,2,1360,15,1
33,20,2024531519475,1,1560,15,1
33,45,2024451506198,1,1398,17,1
26,95,2024430474152,1,1598,16,1
31,95,2024161394468,2,1360,12,1
32,46,2024522402771,1,1360,17,1
32,14,2024010521302,1,1598,13,1
30,33,2024411495448,1,1598,17,1
34,45,2024421521088,2,1398,18,1
25,55,2024440299521,2,1397,13,1
29,46,2024141483206,2,1360,18,1
31,95,2024302400632,3,1560,17,1
29,20,2024101461348,2,1560,12,1
32,49,2024440541210,1,1560,12,1
31,55,2024161472842,1,1560,15,1
34,23,202460Q003330,2,1598,17,1
27,95,2024201418111,3,1398,15,1
33,23,2024131415885,1,1598,12,1
29,27,2024552400998,1,1560,14,1
32,14,2024141400926,1,1360,16,1
29,49,2024311425227,2,1560,17,1
26,23,2024471424233,1,1398,13,1
34,40,2024401519879,1,1360,14,1
31,95,2024311411386,3,1360,18,1
34,10,2024461443261,2,1560,16,1
34,49,2024421499699,2,1398,14,1
34,17,2024501493938,2,1360,14,1
26,43,2024361405021,1,1360,16,1
29,13,2024471528770,1,1360,14,1
29,46,2024052402278,1,1398,14,1
31,95,2024471534287,4,1560,14,1
26,55,2024041462410,1,1360,15,1
31,95,2024302400952,3,1598,16,1
34,10,2024041458068,1,1397,16,1
31,45,2024041400163,1,1360,16,1
34,46,202454D866224,2,1360,15,1
27,67,2024161419173,2,1397,16,1
29,52,2024041440918,1,1560,17,1
32,40,2024471453283,1,1397,14,1
29,40,2024131472909,1,1397,13,1
26,43,2024361438918,1,1560,17,1
29,15,2024041454928,1,1560,16,1
29,11,2024430098001,1,1360,15,1
31,95,2024430294925,2,1360,15,1
29,17,2024161534323,1,1360,15,1
33,95,2024141557295,2,1560,12,1
30,17,2024430260790,2,1360,17,1
34,17,2024552401532,2,1398,16,1
28,45,2024231482312,2,1560,17,1
33,20,2024622400426,1,1360,14,1
33,45,2024501531001,1,998,12,1
32,20,2024311463026,1,1360,13,1
34,39,2024351438378,2,1560,18,1
32,49,2024131472170,3,1397,16,1
31,95,2024010540205,3,1598,17,1
31,95,2024131485701,3,1360,17,1
29,17,2024010524376,1,1598,13,1
34,64,2024131458478,1,1360,15,1
31,95,2024471488172,2,1397,13,1
33,17,2024501476275,1,1560,14,1
31,95,2024122401159,2,1360,17,1
33,30,2024501447853,1,1397,14,1
29,27,2024552400492,1,1598,10,1
29,61,2024010521296,1,1360,15,1
26,30,2024421502567,1,1360,13,1
29,6,2024141475835,1,1360,16,1
31,95,2024451456120,2,1598,13,1
31,11,2024501413400,2,1397,12,1
29,43,2024547433924,2,1397,12,1
33,51,2024332400901,1,1360,17,1
29,46,2024161419062,1,1360,15,1
33,49,2024351463822,1,1360,15,1
29,30,2024440089988,1,1360,12,1
27,59,2024991437200,1,1560,17,1
33,17,2024141511950,2,1560,17,1
31,42,2024401486345,1,1398,16,1
31,19,2024340WN6372,2,1398,12,1
26,43,2024332400638,1,1560,17,1
26,54,2024311555233,1,1560,12,1
29,46,2024010541544,1,1397,14,1
32,48,2024351422835,2,1398,13,1
31,49,2024201484735,2,1560,13,1
34,47,2024221518889,2,1560,18,1
31,17,2024461476895,2,1397,14,1
33,95,2024440384474,2,1360,17,1
29,17,2024010510556,1,1598,15,1
29,20,2024221491913,1,1360,16,1
34,30,2024302400598,2,1397,17,1
28,20,2024501513872,1,1360,13,1
29,20,2024430526679,1,1598,10,1
34,52,202460Q084072,3,1560,14,1
29,23,2024031433711,1,1360,13,1
31,95,2024471434750,4,1360,12,1
31,52,2024201437950,2,1397,16,1
31,67,2024070357437,1,1360,15,1
29,8,2024501517426,2,1560,14,1
34,23,2024211494436,1,1397,15,1
31,95,2024131475420,2,1397,15,1
33,46,2024411465213,1,1360,14,1
33,8,2024471453420,2,1360,16,1
32,40,2024471441893,1,1397,14,1
29,20,2024311396940,1,1398,14,1
25,55,2024122400879,2,1560,11,1
29,46,2024061406775,1,1560,16,1
29,40,2024221399385,1,1360,14,1
26,44,2024201474472,1,1360,13,1
34,95,2024061521587,2,1398,12,1
29,61,2024131446217,2,1360,18,1
33,13,2024552400162,1,1397,17,1
31,95,2024161483932,3,1360,17,1
29,27,2024101526678,1,1560,15,1
33,17,2024010537710,2,1598,15,1
29,19,2024351471192,1,1560,12,1
33,20,2024552400123,1,1397,16,1
32,49,2024201460380,3,1360,15,1
32,55,2024141532288,2,1560,17,1
32,27,2024631523626,2,1560,15,1
33,64,2024141449134,2,1360,13,1
29,64,2024471437643,1,1598,14,1
35,19,2024031486935,1,1360,14,1
31,95,2024361488926,3,1360,17,1
31,49,2024361407912,1,1560,17,1
35,14,2024111493449,1,1360,17,1
32,30,2024440279115,2,1560,18,1
29,12,2024401405458,1,1360,15,1
29,61,2024451515917,1,2946,23,1
32,49,2024311441311,1,1997,18,1
29,95,2024041395516,1,2179,15,1
31,95,2024401476496,5,1598,10,1
34,61,2024361439330,5,1598,12,1
35,17,2024471459525,1,1598,10,1
29,43,2024311502271,1,1598,14,1
32,11,2024010530186,2,1598,14,1
32,49,2024622400163,2,1997,12,1
28,17,2024211481050,1,1598,9,1
34,14,2024421447116,2,1997,11,1
29,43,2024430139724,1,1598,14,1
34,46,2024010521455,2,1598,10,1
31,95,2024471528028,2,1598,12,1
29,61,2024131463597,1,1995,16,1
26,12,2024101425061,2,1783,21,1
34,60,2024221495379,2,1995,15,1
32,64,2024531441242,1,1995,13,1
29,14,2024131429585,2,1998,18,1
26,67,2024461465609,1,1995,16,1
35,6,2024430152594,1,1995,15,1
29,49,2024351410542,1,1995,14,1
28,17,2024340NN1052,2,1995,14,1
30,46,2024411474230,1,1997,16,1
27,64,2024411468710,1,1995,15,1
142,61,2024421486074,1,349,3,1
155,55,2024471457718,1,648,1,1
144,50,2024311422627,1,349,3,1
142,13,2024991424351,1,349,3,1
143,45,202454D045824,2,349,0,1
142,64,2024430136688,1,349,3,1
151,43,2024451472904,1,648,0,1
157,46,2024131410822,2,648,1,1
35,46,2024311513598,1,1598,10,1
32,46,2024201527256,1,1422,7,1
29,55,2024010530657,1,1197,10,1
197,44,2024111489445,2,1598,9,1
33,30,2024371434459,1,1197,7,1
34,55,2024201441805,2,1598,9,1
26,95,2024061505313,2,1422,8,1
35,64,2024361450871,2,1197,10,1
194,95,2024061477632,1,1598,9,1
29,95,2024201433819,1,1197,9,1
33,33,2024211538443,1,1197,7,1
31,47,2024440390499,1,1598,7,1
34,14,2024101459297,2,1422,8,1
26,64,2024991438442,2,1197,11,1
26,64,2024070202856,3,1197,10,1
29,61,2024501448403,1,1598,10,1
29,49,2024631423648,2,1197,8,1
29,14,2024622400037,1,1598,10,1
190,31,2024440021044,1,1598,7,1
29,47,2024440246148,1,1598,6,1
29,14,2024070306805,2,1598,9,1
32,61,2024549637024,2,1598,11,1
26,15,2024010539681,1,1390,10,1
29,17,2024320230354,1,1197,8,1
34,11,2024141405823,1,1197,10,1
29,48,2024430433105,1,999,5,1
34,19,2024430458916,2,1197,11,1
194,44,2024991420874,2,1422,8,1
33,49,2024201531065,2,1598,10,1
31,95,2024201447285,2,1422,8,1
197,47,2024440283971,1,1598,6,1
32,49,2024302400673,1,1968,14,1
29,49,2024320493835,2,1968,9,1
31,49,2024991441059,2,1390,10,1
33,42,2024421495781,2,1390,15,1
29,27,2024340WN2432,1,1598,16,1
31,46,2024311480547,4,1968,16,1
26,40,2024131448728,2,1968,17,1
29,78,2024111462060,3,1968,7,1
31,52,2024061532476,5,1395,9,1
31,95,2024101511730,3,1968,9,1
31,46,2024610055924,2,1896,16,1
33,61,2024631466507,1,1968,15,1
31,47,2024131477968,2,1968,8,1
27,20,2024430384582,1,1968,17,1
26,40,2024201428586,1,1598,13,1
33,40,2024201525636,1,1968,17,1
29,46,2024302401248,2,1896,17,1
33,17,2024131428171,2,1896,18,1
26,40,2024371472893,1,1984,19,1
35,48,2024201410369,2,1968,17,1
29,46,2024531509693,1,1896,17,1
29,64,2024440356212,1,1598,11,1
29,47,2024101499505,2,1968,16,1
31,95,2024991425393,2,1968,8,1
